shipment_id,order_id,carrier,tracking_number,shipped_date,delivered_date,destination,shipping_address,shipping_cost,weight,status,address_validated
713,1102,USPS,ac6f17d4-a8b5-4ffb-a,2025-08-12,2025-08-14,Chicago,"214 Pine Rd, Houston, TX 30446",40.25,7.74,delivered,TRUE
714,1104,UPS,621c3c43-d195-461c-a,2025-08-26,2025-08-29,Chicago,"808 Random Rd, Chicago",32.24,4.98,delivered,TRUE
715,1106,UPS,04c7574e-336c-4da0-b,2025-10-28,,San Diego,"532 Oak Ave, Dallas, TX 55793",32.33,6.81,in-transit,TRUE
716,1107,UPS,721a397f-1bb1-44b0-9,2025-08-24,2025-08-25,Philadelphia,"840 Pine Rd, Phoenix, AZ 22046",8.37,3.55,delivered,TRUE
717,1109,FedEx,3fb14db5-0475-45fe-b,2025-07-11,2025-07-15,New York,"750 Main St, Phoenix, AZ 61897",35.18,3.63,delivered,TRUE
718,1110,UPS,23e02e0c-9491-429b-9,2025-07-03,,San Jose,"495 Random Rd, San Jose",28.91,0.7,in-transit,TRUE
719,1112,USPS,9da2b5f8-f00c-4b5d-9,2025-07-22,2025-07-26,San Diego,"953 Random Rd, San Diego",29.77,1.96,delivered,TRUE
720,1114,FedEx,cf2263fd-9509-44fb-a,2025-10-15,2025-10-16,San Diego,"462 Market St, San Diego, CA 98555",6.6,1.33,delivered,TRUE
721,1115,FedEx,26e4b7db-e34f-43af-9,2025-08-25,2025-08-26,New York,"204 Main St, San Antonio, TX 22704",46.62,2.03,delivered,TRUE
722,1116,USPS,fa83c96b-11da-4515-a,2025-10-18,2025-10-25,San Antonio,"803 Pine Rd, Phoenix, AZ 68493",25.03,2.66,delivered,TRUE
723,1117,UPS,cbdaa1af-53e9-470b-9,2025-09-24,2025-09-26,Los Angeles,"792 Oak Ave, New York, NY 85457",21.06,6.03,delivered,TRUE
724,1118,USPS,d5543922-6f52-4e61-8,2025-11-05,,Phoenix,"968 Pine Rd, Phoenix, AZ 30789",12.1,4.24,in-transit,TRUE
725,1119,FedEx,7778b6d7-a8cd-400f-9,2025-10-20,2025-10-23,Phoenix,"732 Pine Rd, Dallas, TX 64459",5.79,8.83,delivered,TRUE
726,1120,UPS,8973c1b4-944a-4246-8,2025-09-05,2025-09-11,Phoenix,"585 Market St, New York, NY 64592",16.1,3.69,delivered,TRUE
727,1121,DHL,16a9c29a-3ace-47f9-8,2025-08-03,,Houston,"730 Oak Ave, Dallas, TX 75570",24.44,1.06,in-transit,TRUE
728,1123,USPS,bbae3f09-7f17-404a-b,2025-05-23,2025-05-29,Houston,"244 Main St, New York, NY 14117",8.76,9.29,delivered,TRUE
729,1124,FedEx,cb8ba3dd-5415-4d46-9,2025-10-29,2025-11-03,Chicago,"394 Main St, San Antonio, TX 99486",11.26,3.39,delivered,TRUE
730,1126,FedEx,0778447f-32f2-40ca-a,2025-06-11,2025-06-16,Philadelphia,"851 Oak Ave, Chicago, IL 14138",42.07,6.04,delivered,TRUE
731,1129,DHL,e392937e-9c32-4631-b,2025-07-22,2025-07-24,Phoenix,"620 Random Rd, Phoenix",20.99,4.49,delivered,TRUE
732,1130,USPS,d6842e74-c06a-49f5-b,2025-07-27,2025-08-02,Houston,"91 Oak Ave, Los Angeles, CA 55039",12.93,6.76,delivered,TRUE
733,1132,UPS,f891d7ba-c330-4415-8,2025-10-15,2025-10-21,San Antonio,"311 Random Rd, San Antonio",47.96,3.03,delivered,TRUE
734,1135,USPS,e1f105ab-4145-4b2b-8,2025-10-12,2025-10-18,Los Angeles,"705 Broadway, San Antonio, TX 53404",17.64,1.72,delivered,TRUE
735,1136,FedEx,d52237e8-e622-4fc9-a,2025-09-02,,Dallas,"115 Market St, New York, NY 64046",5.38,9.48,in-transit,TRUE
736,1137,DHL,54d96d76-6f4e-491c-a,2025-09-11,,Los Angeles,"273 Oak Ave, San Antonio, TX 10716",13.86,5.07,in-transit,FALSE
737,1138,UPS,9b959e04-09fb-4886-8,2025-07-13,,Phoenix,"59 Market St, New York, NY 67438",16.37,8.68,in-transit,TRUE
738,1139,DHL,e5ad5ad6-15d3-4be9-8,2025-10-03,2025-10-07,San Jose,"721 Pine Rd, Los Angeles, CA 53150",14.05,9.3,delivered,TRUE
739,1141,UPS,95b9624b-0aff-40c5-b,2025-10-26,2025-10-30,Chicago,"953 Oak Ave, Dallas, TX 30365",13.44,8.76,delivered,TRUE
740,1145,USPS,9dcdf48c-297e-4c9a-9,2025-05-23,,Philadelphia,"696 Oak Ave, Houston, TX 99837",14.12,4.97,in-transit,TRUE
741,1148,DHL,7e8c52a1-df41-4942-8,2025-10-01,,San Diego,"70 Main St, Philadelphia, PA 29360",26.54,3.2,in-transit,TRUE
742,1151,DHL,3750be96-5eda-4fdb-a,2025-09-27,2025-09-29,San Antonio,"655 Market St, San Diego, CA 66757",36.92,0.25,delivered,TRUE
743,1152,FedEx,6d26c5a7-b75e-4cc7-9,2025-06-07,2025-06-09,Houston,"399 Pine Rd, San Jose, CA 67700",10.97,6.23,delivered,TRUE
744,1153,FedEx,fd109e6d-09e5-4541-8,2025-07-09,2025-07-15,Dallas,"821 Pine Rd, Chicago, IL 87993",41.53,8.33,delivered,FALSE
745,1154,DHL,48803c06-9044-4163-8,2025-05-14,2025-05-18,San Diego,"133 Random Rd, San Diego",8.17,8.6,delivered,TRUE
746,1156,USPS,e5ffcb56-30d3-456f-b,2025-07-27,,Dallas,"681 Market St, Houston, TX 61856",10.38,7.4,in-transit,TRUE
747,1157,UPS,d5c33bbe-6bef-4a28-b,2025-07-17,,Los Angeles,"435 Random Rd, Los Angeles",40.83,5.54,in-transit,TRUE
748,1158,DHL,66c85aad-a12f-4c73-a,2025-11-03,,Chicago,"515 Oak Ave, New York, NY 54815",6.32,4.3,in-transit,TRUE
749,1159,DHL,d4f7bd6a-1952-4543-a,2025-05-17,,Chicago,"951 Broadway, Dallas, TX 30635",30.48,7.16,in-transit,TRUE
750,1160,UPS,c5b1c7d2-96f6-4e03-8,2025-10-25,,Los Angeles,"762 Pine Rd, San Antonio, TX 89129",30.45,3.93,in-transit,TRUE
751,1161,FedEx,ca1e81eb-4805-4570-8,2025-09-09,2025-09-12,San Jose,"569 Broadway, San Jose, CA 35751",32.93,2.06,delivered,TRUE
752,1162,UPS,68fc4f08-4175-4b9a-9,2025-05-19,,San Diego,"313 Oak Ave, Houston, TX 57301",46.0,5.15,in-transit,TRUE
753,1163,UPS,078daed6-4c2a-4c3e-9,2025-05-24,2025-05-28,San Jose,"640 Broadway, Dallas, TX 42275",13.61,8.18,delivered,TRUE
754,1165,UPS,a0f6376d-e17c-4dc9-8,2025-07-09,2025-07-12,San Diego,"738 Main St, Philadelphia, PA 59177",8.53,0.68,delivered,TRUE
755,1166,FedEx,7a143b1d-e051-4bb6-b,2025-05-25,2025-06-01,Chicago,"515 Oak Ave, New York, NY 54815",44.3,6.33,delivered,TRUE
756,1167,USPS,99e003c2-fe9a-4554-a,2025-08-16,,San Jose,"862 Random Rd, San Jose",36.6,8.24,in-transit,TRUE
757,1170,UPS,86630f6f-3b40-459f-b,2025-07-03,2025-07-08,Chicago,"985 Random Rd, Chicago",25.91,1.64,delivered,FALSE
758,1172,FedEx,6e68ebe4-5af7-4bb1-9,2025-06-25,2025-06-27,Philadelphia,"897 Broadway, San Diego, CA 74217",15.02,5.85,delivered,TRUE
759,1173,UPS,e392b19f-abbd-4dcd-9,2025-05-17,2025-05-18,Los Angeles,"758 Market St, Los Angeles, CA 93209",48.08,6.34,delivered,TRUE
760,1174,DHL,98ffdb44-cd36-4ded-b,2025-10-21,,San Diego,"791 Random Rd, San Diego",46.37,2.59,in-transit,TRUE
761,1175,DHL,e8907d1e-806b-4a27-b,2025-05-28,2025-06-02,Chicago,"366 Pine Rd, Dallas, TX 71393",29.81,4.78,delivered,TRUE
762,1176,FedEx,7c06523a-ae7b-4163-a,2025-08-16,,Dallas,"672 Oak Ave, Houston, TX 98826",16.06,0.28,in-transit,TRUE
763,1178,DHL,66eaef5e-4f55-47de-a,2025-05-14,2025-05-16,Chicago,"328 Pine Rd, Phoenix, AZ 74437",41.44,7.63,delivered,TRUE
764,1180,USPS,2253866e-dd21-469a-8,2025-10-31,2025-11-01,Phoenix,"306 Main St, San Antonio, TX 63088",35.88,8.0,delivered,TRUE
765,1181,UPS,ced574eb-5ef6-4fbb-9,2025-09-15,2025-09-18,Houston,"408 Main St, Chicago, IL 21939",45.43,1.72,delivered,FALSE
766,1182,USPS,c3a79eaa-6334-4a0d-b,2025-08-10,2025-08-11,Phoenix,"581 Market St, New York, NY 77649",41.43,6.22,delivered,TRUE
767,1185,FedEx,1547b145-7646-4255-8,2025-10-09,2025-10-15,San Diego,"479 Market St, New York, NY 75358",7.27,8.46,delivered,TRUE
768,1186,UPS,a6b1f545-286d-458f-a,2025-05-08,2025-05-10,New York,"231 Oak Ave, San Jose, CA 53064",28.3,2.53,delivered,TRUE
769,1187,USPS,330f993e-8452-4acb-b,2025-10-24,,Los Angeles,"123 Pine Rd, San Antonio, TX 41147",45.43,5.88,in-transit,TRUE
770,1188,DHL,2d42f952-d2bf-479d-8,2025-08-12,2025-08-13,San Diego,"567 Market St, San Diego, CA 55093",16.21,2.11,delivered,TRUE
771,1189,USPS,24b04510-6979-4584-8,2025-08-19,2025-08-23,Phoenix,"833 Main St, Philadelphia, PA 71385",7.38,2.97,delivered,TRUE
772,1191,UPS,dd2ddf6f-5f75-4355-9,2025-08-29,2025-08-31,San Diego,"438 Broadway, Dallas, TX 72236",42.16,5.99,delivered,TRUE
773,1192,FedEx,d7452d0a-0701-417e-b,2025-06-24,2025-06-30,New York,"443 Market St, Phoenix, AZ 55706",36.78,2.95,delivered,TRUE
774,1193,DHL,7c30dd6d-a8f7-40f5-9,2025-10-06,,Los Angeles,"825 Random Rd, Los Angeles",8.89,3.9,in-transit,TRUE
775,1194,FedEx,d239b14c-5967-4061-9,2025-07-25,,San Antonio,"298 Market St, New York, NY 88317",17.29,0.77,in-transit,TRUE
776,1198,DHL,9f7f5acd-2ebf-4899-9,2025-08-28,2025-08-31,Los Angeles,"435 Main St, San Antonio, TX 50966",15.47,2.56,delivered,TRUE
777,1199,DHL,89175d66-a64f-4efa-8,2025-07-20,2025-07-21,Philadelphia,"116 Market St, Chicago, IL 87430",37.04,3.08,delivered,FALSE
778,1201,FedEx,6330b631-616c-4bea-8,2025-08-16,,San Antonio,"539 Broadway, Houston, TX 99737",12.88,8.56,in-transit,TRUE
779,1204,FedEx,734dd6ba-0561-4596-a,2025-09-07,2025-09-08,Philadelphia,"768 Main St, Houston, TX 62725",21.21,8.79,delivered,TRUE
780,1206,DHL,616b800c-356c-4a82-8,2025-06-15,2025-06-18,Los Angeles,"379 Main St, Dallas, TX 78951",15.54,5.03,delivered,TRUE
781,1207,USPS,20d44788-9c20-4f34-9,2025-09-19,,Los Angeles,"431 Random Rd, Los Angeles",40.43,2.92,in-transit,TRUE
782,1210,USPS,7783f4f4-c034-48e1-9,2025-10-13,,Dallas,"803 Pine Rd, San Antonio, TX 98984",41.27,1.24,in-transit,TRUE
783,1211,UPS,fc5915a5-8424-412f-b,2025-09-11,2025-09-16,New York,"183 Pine Rd, Phoenix, AZ 90769",39.92,8.9,delivered,TRUE
784,1213,USPS,5238f1a5-b2cf-4aa7-a,2025-09-26,2025-09-27,Philadelphia,"669 Oak Ave, Phoenix, AZ 69867",35.83,8.42,delivered,TRUE
785,1215,UPS,78729dec-3388-483b-a,2025-07-25,2025-07-26,Los Angeles,"856 Random Rd, Los Angeles",9.22,3.96,delivered,TRUE
786,1216,FedEx,a66555cc-f455-4f54-8,2025-08-15,,Philadelphia,"183 Main St, San Jose, CA 57151",45.05,6.41,in-transit,TRUE
787,1218,FedEx,677224a6-b8c2-4cd7-b,2025-09-07,,Dallas,"570 Broadway, Phoenix, AZ 59006",27.96,0.34,in-transit,TRUE
788,1219,UPS,47bce679-a53f-411b-8,2025-06-04,2025-06-05,Dallas,"177 Market St, New York, NY 55443",43.21,6.99,delivered,TRUE
789,1220,DHL,be976e22-8303-4e43-b,2025-05-15,2025-05-22,Los Angeles,"738 Broadway, Phoenix, AZ 17531",27.28,3.95,delivered,FALSE
790,1221,FedEx,fcc8b439-c59f-48e3-9,2025-10-08,2025-10-09,San Antonio,"802 Pine Rd, San Diego, CA 45313",25.84,8.98,delivered,TRUE
791,1222,DHL,1c3d5464-43d5-48e3-8,2025-08-26,2025-09-02,San Diego,"534 Random Rd, San Diego",48.12,5.54,delivered,TRUE
792,1223,FedEx,fa200c06-aa91-428d-8,2025-09-24,2025-10-01,Dallas,"927 Market St, San Antonio, TX 55237",18.82,6.76,delivered,TRUE
793,1225,USPS,86e6c5d7-f3b8-40ed-9,2025-06-05,2025-06-08,Los Angeles,"22 Random Rd, Los Angeles",26.34,9.92,delivered,TRUE
794,1226,FedEx,98bd083c-bc18-40a7-b,2025-10-13,,New York,"355 Oak Ave, Dallas, TX 79979",49.9,1.81,in-transit,TRUE
795,1227,USPS,688c6cd0-c41e-432a-b,2025-06-07,2025-06-13,Los Angeles,"977 Oak Ave, Los Angeles, CA 78089",42.74,1.89,delivered,TRUE
796,1228,USPS,6238f6df-b67f-4883-a,2025-10-15,,Los Angeles,"437 Oak Ave, Chicago, IL 14763",38.21,0.4,in-transit,TRUE
797,1229,DHL,e9b6fbf6-4529-42f1-a,2025-06-24,,San Antonio,"803 Pine Rd, San Antonio, TX 98984",28.96,5.97,in-transit,TRUE
798,1230,USPS,30471ddd-56f0-4a82-8,2025-05-29,2025-06-03,San Antonio,"236 Random Rd, San Antonio",31.08,8.4,delivered,FALSE
799,1231,DHL,4f10fc19-b3ae-494f-8,2025-10-18,,Los Angeles,"354 Broadway, San Jose, CA 76809",23.89,7.26,in-transit,TRUE
800,1235,USPS,50c17e3d-25bf-4427-b,2025-08-12,,Phoenix,"920 Oak Ave, San Diego, CA 75598",5.33,2.73,in-transit,TRUE
801,1237,FedEx,ef2dffac-a2b2-436f-8,2025-06-16,2025-06-22,Los Angeles,"919 Market St, Chicago, IL 31090",33.33,2.3,delivered,TRUE
802,1238,UPS,f7e5d601-0861-45b0-b,2025-10-30,2025-11-06,San Antonio,"900 Oak Ave, San Diego, CA 19812",26.45,3.99,delivered,TRUE
803,1242,USPS,ef0027c0-52fe-4894-8,2025-07-15,2025-07-21,San Antonio,"750 Main St, Phoenix, AZ 61897",43.47,3.25,delivered,TRUE
804,1244,DHL,bf2a5faf-6553-46d1-a,2025-10-21,2025-10-23,New York,"171 Pine Rd, Philadelphia, PA 23487",10.69,3.23,delivered,TRUE
805,1246,UPS,bca2ad89-4510-4b8d-b,2025-05-21,2025-05-22,Dallas,"775 Broadway, San Diego, CA 58971",29.05,5.83,delivered,TRUE
806,1247,USPS,8dccf474-f80a-466f-a,2025-06-04,,Phoenix,"392 Oak Ave, Dallas, TX 60615",45.36,0.75,in-transit,TRUE
807,1250,DHL,cf349a21-9bd2-401f-a,2025-07-28,2025-08-04,Phoenix,"520 Random Rd, Phoenix",12.7,7.95,delivered,TRUE
808,1253,DHL,06f35c45-73c5-4a95-9,2025-06-25,2025-07-02,Houston,"471 Main St, New York, NY 55015",11.87,7.13,delivered,TRUE
809,1254,USPS,c8d9c45f-6c31-495c-a,2025-10-13,2025-10-14,Phoenix,"516 Market St, San Antonio, TX 41979",47.85,4.88,delivered,TRUE
810,1255,UPS,26b18273-75ce-43a7-8,2025-05-21,,Houston,"474 Pine Rd, San Antonio, TX 97881",45.24,0.48,in-transit,TRUE
811,1256,DHL,9ed62759-7b5e-4337-9,2025-10-19,,San Antonio,"399 Market St, Phoenix, AZ 79946",49.49,5.36,in-transit,TRUE
812,1258,USPS,86fee073-3b2e-43ec-8,2025-10-04,2025-10-08,Chicago,"112 Random Rd, Chicago",40.4,5.84,delivered,TRUE
813,1259,UPS,afd5504e-1d37-4689-9,2025-07-04,,Phoenix,"65 Main St, Dallas, TX 42943",41.3,3.19,in-transit,FALSE
814,1261,DHL,e19fcea5-cbfa-484b-9,2025-08-20,,Philadelphia,"720 Random Rd, Philadelphia",8.98,8.98,in-transit,TRUE
815,1262,USPS,4b337c25-f8eb-4d1c-a,2025-10-01,2025-10-04,San Antonio,"60 Market St, Los Angeles, CA 84943",22.28,9.09,delivered,TRUE
816,1263,DHL,3cb5d3ef-92de-49a3-b,2025-06-04,2025-06-08,Philadelphia,"812 Market St, San Jose, CA 88146",22.54,4.68,delivered,TRUE
817,1265,UPS,e8abff3a-b886-4bc2-a,2025-05-15,2025-05-22,Los Angeles,"633 Oak Ave, Dallas, TX 30032",42.0,1.58,delivered,TRUE
818,1266,UPS,fcbae9c9-a51c-447c-8,2025-09-29,2025-09-30,Dallas,"196 Oak Ave, Los Angeles, CA 47957",36.17,6.33,delivered,TRUE
819,1267,DHL,2fb3511f-d8b7-41a0-8,2025-09-10,2025-09-17,Philadelphia,"500 Market St, New York, NY 65872",27.07,5.98,delivered,TRUE
820,1268,FedEx,d5869791-89e2-4c4b-b,2025-06-25,,San Antonio,"410 Broadway, San Jose, CA 14244",21.27,8.74,in-transit,TRUE
821,1269,USPS,918d09c7-079c-45c0-8,2025-07-20,2025-07-24,Los Angeles,"981 Oak Ave, Chicago, IL 37772",6.27,7.18,delivered,TRUE
822,1271,FedEx,f3c2c214-41c0-4b19-9,2025-08-10,,Houston,"416 Broadway, San Jose, CA 23410",20.62,8.28,in-transit,TRUE
823,1273,UPS,ead7b981-a335-4bda-b,2025-05-22,,Phoenix,"826 Pine Rd, San Diego, CA 19064",42.82,4.29,in-transit,TRUE
824,1274,FedEx,2044f058-0cee-4527-8,2025-05-12,2025-05-19,Dallas,"16 Broadway, San Jose, CA 15539",38.83,8.23,delivered,TRUE
825,1275,DHL,44eb25a1-4bb2-4834-b,2025-08-19,2025-08-21,Chicago,"34 Oak Ave, San Antonio, TX 80981",29.31,2.33,delivered,TRUE
826,1279,UPS,bc372a91-8be2-44ab-8,2025-08-13,2025-08-19,New York,"395 Market St, Houston, TX 69460",37.04,2.35,delivered,TRUE
827,1281,UPS,db4ac26a-0881-44fd-b,2025-10-04,2025-10-11,Houston,"956 Broadway, Chicago, IL 66774",30.43,2.95,delivered,FALSE
828,1282,USPS,572a8efd-4c6f-41c5-9,2025-05-17,2025-05-24,San Antonio,"680 Main St, San Antonio, TX 74139",29.94,8.37,delivered,TRUE
829,1283,UPS,bc0661e0-7d85-4fb2-9,2025-06-17,,San Jose,"194 Pine Rd, New York, NY 50499",9.77,3.18,in-transit,TRUE
830,1284,USPS,edd8d7bf-b793-4bfe-b,2025-06-27,2025-06-30,New York,"161 Random Rd, New York",25.25,4.99,delivered,TRUE
831,1289,UPS,2eac72ea-e781-4dba-9,2025-08-21,2025-08-28,San Jose,"539 Broadway, Houston, TX 99737",32.48,6.18,delivered,TRUE
832,1291,UPS,ceb2defe-99ab-42ea-9,2025-08-04,,San Diego,"620 Market St, San Jose, CA 80405",17.21,2.09,in-transit,TRUE
833,1293,UPS,84c87456-8fc0-4edc-9,2025-08-22,2025-08-29,San Jose,"171 Market St, New York, NY 64476",28.24,2.09,delivered,TRUE
834,1294,FedEx,e78de334-0e0e-47c7-a,2025-08-10,2025-08-13,Dallas,"885 Broadway, Phoenix, AZ 65517",22.12,4.2,delivered,TRUE
835,1295,DHL,fae2a5f9-d9a7-4fe2-a,2025-09-30,,Los Angeles,"770 Market St, San Jose, CA 82053",36.52,4.01,in-transit,TRUE
836,1297,DHL,9c11651f-238c-43c5-a,2025-11-08,2025-11-12,Los Angeles,"443 Market St, Phoenix, AZ 55706",46.27,4.69,delivered,TRUE
837,1298,USPS,1bfb92ae-c88a-4dad-a,2025-05-14,2025-05-20,San Jose,"189 Main St, Chicago, IL 89887",47.0,7.93,delivered,TRUE
838,1299,USPS,fd33cb9a-2cf8-4d87-b,2025-10-27,,Los Angeles,"392 Market St, Los Angeles, CA 86810",43.46,7.13,in-transit,TRUE
839,1300,UPS,befdd9d2-4291-4987-b,2025-07-31,2025-08-05,Dallas,"548 Broadway, San Diego, CA 87371",35.22,2.79,delivered,TRUE
840,1302,DHL,0a09ff51-47d5-46c9-8,2025-05-24,2025-05-27,Chicago,"824 Random Rd, Chicago",38.85,4.83,delivered,TRUE
841,1303,USPS,4c47b169-ca27-418d-9,2025-08-14,2025-08-19,San Diego,"198 Pine Rd, Los Angeles, CA 29073",46.94,0.6,delivered,TRUE
842,1304,UPS,3dd8ebb0-e6f5-4e8c-a,2025-05-08,,Phoenix,"680 Main St, San Antonio, TX 74139",29.46,9.53,in-transit,TRUE
843,1306,DHL,1bc03ce5-a587-476e-8,2025-05-19,2025-05-25,Dallas,"309 Main St, Houston, TX 46025",24.89,9.62,delivered,TRUE
844,1307,FedEx,edff20b1-d2f0-46e1-b,2025-05-27,2025-05-28,Los Angeles,"379 Main St, Dallas, TX 78951",44.92,1.31,delivered,TRUE
845,1308,UPS,40b6fc86-79b2-4326-9,2025-10-16,,San Diego,"515 Oak Ave, New York, NY 54815",24.72,2.93,in-transit,TRUE
846,1313,UPS,1b3de490-5cd7-4136-b,2025-07-06,2025-07-08,New York,"467 Main St, Philadelphia, PA 44761",15.83,8.4,delivered,TRUE
847,1314,FedEx,c67279a8-b6f6-4db8-9,2025-10-12,2025-10-17,Phoenix,"596 Pine Rd, Dallas, TX 71263",29.84,8.9,delivered,TRUE
848,1315,USPS,f54834b7-f045-46c6-a,2025-09-24,2025-10-01,Los Angeles,"968 Random Rd, Los Angeles",5.75,4.03,delivered,TRUE
849,1316,USPS,6eff9b03-e503-44b3-a,2025-06-07,2025-06-11,Houston,"553 Broadway, Philadelphia, PA 45720",42.83,9.28,delivered,TRUE
850,1318,DHL,c81a3876-9071-498c-8,2025-08-01,,Chicago,"165 Pine Rd, Houston, TX 61491",46.21,2.48,in-transit,TRUE
851,1320,FedEx,b2133450-966c-426a-a,2025-05-16,,New York,"379 Main St, Dallas, TX 78951",18.76,7.81,in-transit,TRUE
852,1321,FedEx,2285d84c-1d95-45a8-8,2025-05-16,2025-05-21,Phoenix,"694 Pine Rd, Los Angeles, CA 68414",48.39,1.95,delivered,TRUE
853,1325,USPS,3f6d8f01-8663-47df-8,2025-05-29,,New York,"224 Broadway, Houston, TX 55957",18.32,6.09,in-transit,TRUE
854,1327,FedEx,7e686063-b3dd-45fd-9,2025-07-27,2025-07-31,San Diego,"640 Broadway, Dallas, TX 42275",7.58,9.05,delivered,TRUE
855,1329,UPS,b9301156-efb8-43f7-8,2025-06-14,2025-06-19,San Jose,"348 Pine Rd, Houston, TX 98142",36.28,7.27,delivered,TRUE
856,1332,USPS,f23a0090-51f4-4fba-a,2025-08-26,2025-09-01,Dallas,"861 Broadway, Phoenix, AZ 36433",22.86,4.31,delivered,TRUE
857,1333,USPS,8715f03c-8d5d-4db8-a,2025-05-13,,San Jose,"720 Oak Ave, San Antonio, TX 38043",10.31,7.57,in-transit,TRUE
858,1335,FedEx,042aaaa6-15f5-4cab-9,2025-08-06,2025-08-09,San Antonio,"882 Market St, Chicago, IL 74414",19.33,6.99,delivered,TRUE
859,1337,UPS,f58e566d-1c46-4b2b-9,2025-06-20,2025-06-26,San Jose,"919 Oak Ave, San Antonio, TX 54922",11.41,0.45,delivered,TRUE
860,1338,USPS,25e3c419-0df0-4314-8,2025-08-03,2025-08-10,San Jose,"585 Market St, New York, NY 64592",21.81,0.43,delivered,TRUE
861,1339,UPS,7f8ce136-82bd-4218-a,2025-07-27,2025-07-30,Phoenix,"935 Pine Rd, Los Angeles, CA 73525",20.5,8.54,delivered,TRUE
862,1340,USPS,8b479f52-b14b-4ed3-b,2025-09-14,2025-09-20,Houston,"52 Random Rd, Houston",37.72,8.98,delivered,TRUE
863,1341,UPS,0be6d14d-0da0-4edf-b,2025-08-24,2025-08-26,Chicago,"851 Oak Ave, Chicago, IL 14138",12.37,4.62,delivered,TRUE
864,1343,FedEx,7e9127a4-6a83-4629-8,2025-09-17,,Dallas,"450 Oak Ave, Chicago, IL 96013",30.4,0.41,in-transit,TRUE
865,1344,DHL,cf373600-d403-47a9-9,2025-05-10,2025-05-11,Houston,"462 Main St, Dallas, TX 99167",36.9,7.08,delivered,FALSE
866,1345,FedEx,d650ef9f-0078-431a-8,2025-09-19,2025-09-25,San Diego,"867 Main St, Houston, TX 42701",5.22,8.37,delivered,TRUE
867,1346,FedEx,af68906b-1a44-433b-b,2025-07-20,2025-07-23,Dallas,"162 Oak Ave, Dallas, TX 35156",42.39,1.58,delivered,TRUE
868,1348,DHL,78119970-e15b-422c-9,2025-10-24,2025-10-28,Philadelphia,"929 Oak Ave, San Jose, CA 73993",27.12,6.19,delivered,TRUE
869,1349,USPS,eeebd9aa-5d25-42d3-8,2025-06-12,2025-06-16,Dallas,"293 Oak Ave, New York, NY 27392",14.2,2.03,delivered,TRUE
870,1351,USPS,9f27c6ab-4836-4c4a-8,2025-07-19,2025-07-22,Dallas,"567 Market St, San Diego, CA 55093",12.03,6.57,delivered,TRUE
871,1353,DHL,ea6d02f0-33a1-45dd-8,2025-05-21,2025-05-26,New York,"29 Market St, San Antonio, TX 20205",24.86,4.87,delivered,TRUE
872,1354,USPS,891e46d6-4443-4346-8,2025-06-14,,San Antonio,"640 Broadway, Dallas, TX 42275",28.83,6.83,in-transit,TRUE
873,1355,USPS,8916b60f-cb89-4b50-a,2025-10-21,,San Antonio,"443 Market St, Phoenix, AZ 55706",21.5,7.8,in-transit,TRUE
874,1356,DHL,f7a5132a-a8a2-417c-8,2025-10-05,,Chicago,"123 Market St, Los Angeles, CA 88215",30.55,2.8,in-transit,TRUE
875,1359,USPS,c6863a51-b873-4433-9,2025-07-21,2025-07-28,San Jose,"718 Market St, San Diego, CA 58148",9.1,3.59,delivered,TRUE
876,1360,UPS,2700d172-704f-4670-b,2025-08-05,2025-08-09,Houston,"344 Random Rd, Houston",8.89,4.78,delivered,TRUE
877,1362,USPS,e7cd9b0d-1576-464c-8,2025-05-24,2025-05-27,Los Angeles,"92 Oak Ave, Philadelphia, PA 17345",17.81,9.04,delivered,TRUE
878,1363,DHL,8cdfd465-963f-48c9-8,2025-09-01,2025-09-04,San Diego,"630 Oak Ave, Houston, TX 69606",39.99,5.93,delivered,TRUE
879,1365,FedEx,0677bd32-077a-411a-b,2025-08-19,,New York,"732 Pine Rd, Dallas, TX 64459",8.03,5.46,in-transit,TRUE
880,1366,DHL,06731eda-2a70-47d1-9,2025-09-18,2025-09-25,Chicago,"519 Random Rd, Chicago",44.32,9.5,delivered,TRUE
881,1367,DHL,2490e9a0-7070-4dc9-b,2025-07-16,,San Antonio,"140 Broadway, New York, NY 87640",24.71,7.2,in-transit,TRUE
882,1369,USPS,ff580013-9f7f-43ba-9,2025-07-14,2025-07-16,New York,"231 Oak Ave, San Jose, CA 53064",35.87,0.5,delivered,TRUE
883,1370,USPS,a0614e9b-643c-445c-b,2025-09-01,2025-09-05,Dallas,"127 Broadway, San Antonio, TX 39466",23.15,1.61,delivered,TRUE
884,1371,USPS,24078399-9d6b-4465-b,2025-07-08,2025-07-11,San Antonio,"470 Market St, Los Angeles, CA 99143",9.17,7.27,delivered,TRUE
885,1372,FedEx,921cbb03-f42b-4afc-a,2025-06-25,2025-06-26,Philadelphia,"183 Main St, San Jose, CA 57151",8.87,0.82,delivered,TRUE
886,1375,FedEx,7c876e33-443b-4929-9,2025-07-10,,Houston,"905 Main St, Phoenix, AZ 68947",33.29,5.12,in-transit,TRUE
887,1376,DHL,1d0eb581-60f3-4170-8,2025-06-05,2025-06-06,Dallas,"265 Oak Ave, San Antonio, TX 94671",34.74,4.39,delivered,TRUE
888,1377,DHL,de713a4e-41e1-4fb7-a,2025-11-01,,Phoenix,"457 Random Rd, Phoenix",41.35,7.88,in-transit,TRUE
