order_id,customer_id,order_date,status,total_amount,payment_status,shipping_status,shipping_address,notes
925,25,2025-06-12T00:00:00,pending,665.12,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",Call before delivery
926,,2025-07-02T00:00:00,completed,229.65,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",High priority
927,659,2025-09-29T00:00:00,shipped,731.18,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Gift
928,501,2025-09-20T00:00:00,completed,504.92,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
929,141,2025-06-10T00:00:00,completed,664.15,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Leave at front desk
930,619,2025-08-11T00:00:00,pending,741.06,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",High priority
931,485,2025-06-26T00:00:00,shipped,819.4,paid,shipped,"17 Sunset Blvd, San Diego, CA 92101",Leave at front desk
932,45,2025-09-24T00:00:00,completed,614.83,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",
933,552,2025-08-06T00:00:00,cancelled,515.54,unpaid,cancelled,"789 Pine Rd, Chicago, IL 60601",
934,391,2025-09-23T00:00:00,processing,945.47,pending,pending,"402 Lakeview Dr, Dallas, TX 75201",Gift
935,213,2025-08-20T00:00:00,shipped,156.85,paid,shipped,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent | INTENTIONAL_TOTAL_MISMATCH
936,401,2025-09-29T00:00:00,shipped,419.27,pending,in_transit,"789 Pine Rd, Chicago, IL 60601",
937,639,2025-07-01T00:00:00,completed,644.02,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",
938,291,2025-11-04T00:00:00,completed,15.54,paid,delivered,"77 Hill St, San Jose, CA 95101",Leave at front desk
939,417,2025-08-07T00:00:00,completed,15.79,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Leave at front desk
940,427,2025-09-05T00:00:00,shipped,501.91,pending,shipped,"456 Oak Ave, Los Angeles, CA 90001",Leave at front desk
941,180,2025-10-07T00:00:00,completed,855.17,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Gift | INTENTIONAL_TOTAL_MISMATCH
942,279,2025-10-31T00:00:00,completed,853.82,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Deliver to neighbor if absent
943,178,2025-11-02T00:00:00,shipped,318.77,paid,delivered,"77 Hill St, San Jose, CA 95101",Leave at front desk
944,118,2025-05-27T00:00:00,pending,593.36,unpaid,pending,"17 Sunset Blvd, San Diego, CA 92101",
945,111,2025-07-04T00:00:00,cancelled,984.47,refunded,cancelled,"88 River Rd, San Antonio, TX 78201",
946,249,2025-10-11T00:00:00,completed,324.73,paid,delivered,"123 Main St, New York, NY 10001",Holiday promo
947,53,2025-07-25T00:00:00,shipped,881.63,paid,delivered,"123 Main St, New York, NY 10001",Leave at front desk
948,115,2025-09-07T00:00:00,processing,515.44,pending,pending,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
949,611,2025-10-13T00:00:00,completed,429.19,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Call before delivery
950,592,2025-09-08T00:00:00,completed,295.09,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Holiday promo
951,656,2025-05-27T00:00:00,completed,479.17,paid,delivered,"77 Hill St, San Jose, CA 95101",
952,220,2025-10-14T00:00:00,shipped,87.59,pending,shipped,"402 Lakeview Dr, Dallas, TX 75201",High priority
953,692,2025-10-31T00:00:00,pending,710.96,unpaid,pending,"88 River Rd, San Antonio, TX 78201",High priority
954,457,2025-06-28T00:00:00,completed,760.29,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Deliver to neighbor if absent
955,39,2025-08-12T00:00:00,completed,286.43,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Leave at front desk
956,390,2025-08-09T00:00:00,processing,389.32,paid,pending,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
957,604,2025-05-15T00:00:00,pending,822.95,unpaid,pending,"123 Main St, New York, NY 10001",Leave at front desk
958,497,2025-10-17T00:00:00,shipped,629.47,pending,delivered,"17 Sunset Blvd, San Diego, CA 92101",
959,470,2025-09-07T00:00:00,shipped,329.8,paid,shipped,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
960,364,2025-08-20T00:00:00,completed,150.87,paid,delivered,"88 River Rd, San Antonio, TX 78201",
961,57,2025-07-23T00:00:00,processing,234.35,failed,pending,"2500 Elm St, Philadelphia, PA 19103",High priority
962,471,2025-08-04T00:00:00,completed,567.39,paid,delivered,"123 Main St, New York, NY 10001",Leave at front desk
963,449,2025-05-25T00:00:00,cancelled,122.09,refunded,cancelled,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
964,536,2025-08-14T00:00:00,completed,920.89,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",
965,588,2025-09-05T00:00:00,completed,223.04,paid,delivered,"88 River Rd, San Antonio, TX 78201",High priority
966,206,2025-07-17T00:00:00,processing,156.84,failed,pending,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
967,492,2025-06-22T00:00:00,shipped,348.27,pending,in_transit,"402 Lakeview Dr, Dallas, TX 75201",Gift
968,254,2025-06-23T00:00:00,completed,381.16,paid,delivered,"77 Hill St, San Jose, CA 95101",
969,425,2025-05-25T00:00:00,shipped,658.03,paid,in_transit,"17 Sunset Blvd, San Diego, CA 92101",High priority
970,624,2025-08-10T00:00:00,shipped,520.44,pending,shipped,"88 River Rd, San Antonio, TX 78201",Holiday promo
971,477,2025-08-31T00:00:00,processing,733.54,pending,pending,"789 Pine Rd, Chicago, IL 60601",
972,666,2025-05-13T00:00:00,cancelled,490.0,refunded,cancelled,"17 Sunset Blvd, San Diego, CA 92101",Leave at front desk
973,,2025-09-20T00:00:00,pending,272.73,unpaid,pending,"17 Sunset Blvd, San Diego, CA 92101",Deliver to neighbor if absent
974,330,2025-10-31T00:00:00,completed,431.76,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Call before delivery | INTENTIONAL_TOTAL_MISMATCH
975,55,2025-08-24T00:00:00,processing,170.2,failed,pending,"123 Main St, New York, NY 10001",Holiday promo
976,291,2025-08-29T00:00:00,completed,965.47,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Call before delivery
977,637,2025-09-12T00:00:00,cancelled,875.25,unpaid,cancelled,"88 River Rd, San Antonio, TX 78201",
978,488,2025-08-26T00:00:00,cancelled,575.12,unpaid,cancelled,"789 Pine Rd, Chicago, IL 60601",Call before delivery | INTENTIONAL_TOTAL_MISMATCH
979,427,2025-10-18T00:00:00,pending,389.15,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Gift
980,700,2025-07-26T00:00:00,processing,196.5,pending,pending,"123 Main St, New York, NY 10001",High priority
981,234,2025-07-02T00:00:00,completed,287.01,paid,delivered,"321 Maple St, Houston, TX 77001",Call before delivery
982,13,2025-06-29T00:00:00,shipped,381.28,paid,delivered,"789 Pine Rd, Chicago, IL 60601",
983,577,2025-06-02T00:00:00,shipped,595.71,paid,in_transit,"123 Main St, New York, NY 10001",Leave at front desk
984,304,2025-07-17T00:00:00,shipped,615.15,paid,in_transit,"789 Pine Rd, Chicago, IL 60601",High priority
985,20,2025-06-22T00:00:00,completed,479.49,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",
986,313,2025-10-20T00:00:00,cancelled,740.75,unpaid,cancelled,"88 River Rd, San Antonio, TX 78201",Fraud review
987,362,2025-07-24T00:00:00,shipped,887.54,pending,in_transit,"321 Maple St, Houston, TX 77001",Deliver to neighbor if absent
988,42,2025-07-17T00:00:00,completed,762.02,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",
989,668,2025-10-18T00:00:00,processing,939.15,failed,pending,"321 Maple St, Houston, TX 77001",Leave at front desk
990,529,2025-05-29T00:00:00,completed,20.01,paid,delivered,"77 Hill St, San Jose, CA 95101",High priority
991,121,2025-09-24T00:00:00,pending,259.98,unpaid,pending,"321 Maple St, Houston, TX 77001",Call before delivery
992,258,2025-07-28T00:00:00,cancelled,429.18,refunded,cancelled,"88 River Rd, San Antonio, TX 78201",
993,336,2025-10-21T00:00:00,shipped,870.76,paid,delivered,"123 Main St, New York, NY 10001",
994,400,2025-11-03T00:00:00,completed,836.15,paid,delivered,"88 River Rd, San Antonio, TX 78201",High priority
995,648,2025-05-23T00:00:00,completed,820.06,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Leave at front desk
996,144,2025-05-30T00:00:00,pending,985.6,unpaid,pending,"2500 Elm St, Philadelphia, PA 19103",Fraud review
997,285,2025-10-06T00:00:00,completed,447.57,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
998,74,2025-09-28T00:00:00,pending,412.29,unpaid,pending,"88 River Rd, San Antonio, TX 78201",Call before delivery
999,682,2025-10-14T00:00:00,completed,463.3,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",High priority
1000,236,2025-11-01T00:00:00,pending,250.32,unpaid,pending,"321 Maple St, Houston, TX 77001",Fraud review
1001,63,2025-05-11T00:00:00,processing,995.43,failed,pending,"2500 Elm St, Philadelphia, PA 19103",Leave at front desk
1002,648,2025-07-08T00:00:00,completed,788.15,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",High priority
1003,194,2025-08-07T00:00:00,cancelled,89.14,unpaid,cancelled,"88 River Rd, San Antonio, TX 78201",Leave at front desk
1004,484,2025-06-05T00:00:00,pending,762.58,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",
1005,205,2025-11-02T00:00:00,completed,491.86,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",High priority
1006,207,2025-05-14T00:00:00,shipped,962.36,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Gift
1007,653,2025-10-20T00:00:00,completed,29.71,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1008,526,2025-10-09T00:00:00,shipped,961.27,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Leave at front desk
1009,512,2025-10-06T00:00:00,completed,722.61,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",
1010,299,2025-08-09T00:00:00,shipped,685.78,paid,shipped,"88 River Rd, San Antonio, TX 78201",Call before delivery
1011,665,2025-08-27T00:00:00,shipped,766.66,paid,in_transit,"789 Pine Rd, Chicago, IL 60601",Leave at front desk
1012,256,2025-08-28T00:00:00,completed,346.9,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Call before delivery
1013,433,2025-08-28T00:00:00,completed,428.15,paid,delivered,"123 Main St, New York, NY 10001",Leave at front desk | INTENTIONAL_TOTAL_MISMATCH
1014,536,2025-06-15T00:00:00,processing,224.4,failed,pending,"2500 Elm St, Philadelphia, PA 19103",
1015,417,2025-10-07T00:00:00,completed,889.57,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",
1016,361,2025-08-20T00:00:00,shipped,319.06,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Call before delivery
1017,,2025-09-12T00:00:00,completed,371.42,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Call before delivery
1018,584,2025-05-30T00:00:00,pending,127.54,unpaid,pending,"88 River Rd, San Antonio, TX 78201",High priority
1019,415,2025-10-08T00:00:00,cancelled,870.26,unpaid,cancelled,"123 Main St, New York, NY 10001",Gift
1020,409,2025-08-18T00:00:00,shipped,929.37,paid,in_transit,"77 Hill St, San Jose, CA 95101",Call before delivery | INTENTIONAL_TOTAL_MISMATCH
1021,463,2025-08-04T00:00:00,shipped,895.05,pending,in_transit,"456 Oak Ave, Los Angeles, CA 90001",Fraud review
1022,697,2025-05-31T00:00:00,cancelled,710.18,refunded,cancelled,"123 Main St, New York, NY 10001",Gift
1023,344,2025-09-26T00:00:00,cancelled,657.9,unpaid,cancelled,"555 Cedar Ln, Phoenix, AZ 85001",Deliver to neighbor if absent
1024,112,2025-07-31T00:00:00,processing,826.77,failed,pending,"17 Sunset Blvd, San Diego, CA 92101",High priority
1025,614,2025-06-04T00:00:00,shipped,216.36,paid,in_transit,"123 Main St, New York, NY 10001",Gift
1026,122,2025-11-01T00:00:00,completed,55.01,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Leave at front desk
1027,349,2025-05-19T00:00:00,completed,526.13,paid,delivered,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1028,10,2025-05-30T00:00:00,pending,370.36,unpaid,pending,"789 Pine Rd, Chicago, IL 60601",Leave at front desk
1029,,2025-09-25T00:00:00,shipped,284.93,pending,in_transit,"77 Hill St, San Jose, CA 95101",Call before delivery
1030,233,2025-08-13T00:00:00,shipped,505.99,paid,in_transit,"123 Main St, New York, NY 10001",Gift
1031,170,2025-09-24T00:00:00,completed,622.0,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Leave at front desk
1032,59,2025-06-20T00:00:00,completed,399.79,paid,delivered,"88 River Rd, San Antonio, TX 78201",
1033,189,2025-06-16T00:00:00,shipped,611.91,pending,delivered,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1034,593,2025-10-03T00:00:00,processing,889.84,paid,pending,"17 Sunset Blvd, San Diego, CA 92101",Gift
1035,405,2025-09-13T00:00:00,processing,772.5,pending,pending,"456 Oak Ave, Los Angeles, CA 90001",Fraud review
1036,,2025-07-11T00:00:00,processing,926.41,pending,pending,"17 Sunset Blvd, San Diego, CA 92101",Fraud review
1037,588,2025-06-03T00:00:00,processing,377.71,paid,pending,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
1038,10,2025-08-15T00:00:00,completed,119.08,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1039,440,2025-09-12T00:00:00,cancelled,234.52,unpaid,cancelled,"123 Main St, New York, NY 10001",Gift
1040,255,2025-06-24T00:00:00,pending,136.11,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",Gift
1041,428,2025-10-20T00:00:00,cancelled,655.1,refunded,cancelled,"77 Hill St, San Jose, CA 95101",
1042,653,2025-07-08T00:00:00,completed,532.7,paid,delivered,"77 Hill St, San Jose, CA 95101",High priority
1043,37,2025-08-30T00:00:00,completed,252.55,paid,delivered,"123 Main St, New York, NY 10001",Call before delivery
1044,181,2025-10-08T00:00:00,pending,927.57,unpaid,pending,"402 Lakeview Dr, Dallas, TX 75201",Gift
1045,685,2025-06-17T00:00:00,pending,934.91,unpaid,pending,"123 Main St, New York, NY 10001",Leave at front desk
1046,34,2025-08-27T00:00:00,completed,1062.93,paid,delivered,"88 River Rd, San Antonio, TX 78201",High priority | INTENTIONAL_TOTAL_MISMATCH
1047,482,2025-10-03T00:00:00,completed,683.35,paid,delivered,"321 Maple St, Houston, TX 77001",Gift
1048,323,2025-06-04T00:00:00,completed,535.8,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Call before delivery
1049,,2025-06-04T00:00:00,completed,340.28,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Call before delivery
1050,98,2025-10-04T00:00:00,completed,661.22,paid,delivered,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1051,395,2025-10-15T00:00:00,processing,22.29,pending,pending,"555 Cedar Ln, Phoenix, AZ 85001",Deliver to neighbor if absent
1052,642,2025-08-13T00:00:00,processing,714.23,pending,pending,"321 Maple St, Houston, TX 77001",High priority
1053,253,2025-05-14T00:00:00,completed,918.72,paid,delivered,"321 Maple St, Houston, TX 77001",High priority
1054,327,2025-07-09T00:00:00,cancelled,926.05,refunded,cancelled,"17 Sunset Blvd, San Diego, CA 92101",High priority
1055,312,2025-07-18T00:00:00,processing,876.49,pending,pending,"2500 Elm St, Philadelphia, PA 19103",High priority
1056,254,2025-07-16T00:00:00,completed,835.45,paid,delivered,"77 Hill St, San Jose, CA 95101",High priority
1057,369,2025-06-21T00:00:00,cancelled,845.47,refunded,cancelled,"789 Pine Rd, Chicago, IL 60601",Call before delivery
1058,11,2025-11-06T00:00:00,completed,290.26,paid,delivered,"123 Main St, New York, NY 10001",
1059,682,2025-07-08T00:00:00,completed,364.09,paid,delivered,"321 Maple St, Houston, TX 77001",Leave at front desk
1060,377,2025-10-18T00:00:00,shipped,293.59,pending,delivered,"321 Maple St, Houston, TX 77001",Call before delivery | INTENTIONAL_TOTAL_MISMATCH
1061,527,2025-10-23T00:00:00,completed,825.29,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",High priority
1062,80,2025-09-19T00:00:00,completed,995.82,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",High priority
1063,608,2025-09-12T00:00:00,processing,906.25,pending,pending,"123 Main St, New York, NY 10001",Call before delivery
1064,,2025-09-25T00:00:00,completed,674.36,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",
1065,584,2025-05-13T00:00:00,completed,358.78,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",
1066,18,2025-05-16T00:00:00,pending,823.18,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",Deliver to neighbor if absent
1067,70,2025-09-12T00:00:00,completed,398.78,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Call before delivery
1068,391,2025-07-28T00:00:00,shipped,980.33,paid,in_transit,"789 Pine Rd, Chicago, IL 60601",Call before delivery
1069,605,2025-05-30T00:00:00,pending,471.83,unpaid,pending,"123 Main St, New York, NY 10001",Leave at front desk
1070,125,2025-08-31T00:00:00,completed,908.53,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Holiday promo
1071,669,2025-06-26T00:00:00,completed,423.07,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Fraud review
1072,488,2025-05-28T00:00:00,pending,927.58,unpaid,pending,"123 Main St, New York, NY 10001",High priority
1073,160,2025-10-27T00:00:00,cancelled,251.17,unpaid,cancelled,"17 Sunset Blvd, San Diego, CA 92101",Holiday promo
1074,509,2025-10-20T00:00:00,completed,233.7,paid,delivered,"77 Hill St, San Jose, CA 95101",Call before delivery
1075,336,2025-06-29T00:00:00,completed,161.57,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1076,167,2025-08-20T00:00:00,shipped,388.02,paid,in_transit,"789 Pine Rd, Chicago, IL 60601",Fraud review
1077,,2025-10-07T00:00:00,shipped,633.38,paid,shipped,"17 Sunset Blvd, San Diego, CA 92101",High priority
1078,109,2025-06-09T00:00:00,shipped,234.65,paid,in_transit,"456 Oak Ave, Los Angeles, CA 90001",High priority
1079,666,2025-06-16T00:00:00,shipped,880.74,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",High priority
1080,210,2025-10-16T00:00:00,shipped,501.92,paid,delivered,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1081,686,2025-09-14T00:00:00,completed,160.73,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1082,36,2025-06-22T00:00:00,processing,164.59,failed,pending,"123 Main St, New York, NY 10001",Holiday promo | INTENTIONAL_TOTAL_MISMATCH
1083,246,2025-07-29T00:00:00,shipped,468.48,pending,shipped,"88 River Rd, San Antonio, TX 78201",Leave at front desk
1084,450,2025-10-12T00:00:00,processing,647.54,paid,pending,"789 Pine Rd, Chicago, IL 60601",Gift
1085,339,2025-05-31T00:00:00,completed,800.01,paid,delivered,"77 Hill St, San Jose, CA 95101",Gift
1086,309,2025-10-16T00:00:00,completed,843.52,paid,delivered,"77 Hill St, San Jose, CA 95101",Leave at front desk
1087,534,2025-07-07T00:00:00,shipped,309.09,pending,shipped,"555 Cedar Ln, Phoenix, AZ 85001",Gift
1088,516,2025-08-05T00:00:00,processing,539.15,paid,pending,"456 Oak Ave, Los Angeles, CA 90001",Gift
1089,582,2025-10-20T00:00:00,processing,884.23,paid,pending,"555 Cedar Ln, Phoenix, AZ 85001",
1090,460,2025-06-20T00:00:00,completed,815.06,paid,delivered,"321 Maple St, Houston, TX 77001",Deliver to neighbor if absent
1091,659,2025-09-08T00:00:00,shipped,261.85,pending,in_transit,"321 Maple St, Houston, TX 77001",
1092,185,2025-09-11T00:00:00,cancelled,921.41,unpaid,cancelled,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1093,263,2025-08-14T00:00:00,processing,399.97,pending,pending,"789 Pine Rd, Chicago, IL 60601",Fraud review
1094,424,2025-10-22T00:00:00,completed,775.79,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Gift
1095,56,2025-08-14T00:00:00,completed,985.67,paid,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1096,9,2025-07-11T00:00:00,shipped,686.99,pending,shipped,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1097,291,2025-09-08T00:00:00,cancelled,83.72,refunded,cancelled,"77 Hill St, San Jose, CA 95101",Fraud review
1098,8,2025-07-22T00:00:00,completed,586.04,paid,delivered,"77 Hill St, San Jose, CA 95101",Holiday promo
1099,315,2025-10-18T00:00:00,completed,769.33,paid,delivered,"88 River Rd, San Antonio, TX 78201",High priority
1100,515,2025-08-06T00:00:00,completed,930.41,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Deliver to neighbor if absent
1101,348,2025-06-03T00:00:00,completed,166.02,paid,delivered,"77 Hill St, San Jose, CA 95101",Call before delivery
1102,559,2025-11-04T00:00:00,processing,669.54,paid,pending,"88 River Rd, San Antonio, TX 78201",Call before delivery
1103,612,2025-11-04T00:00:00,completed,706.18,paid,delivered,"123 Main St, New York, NY 10001",Leave at front desk | INTENTIONAL_TOTAL_MISMATCH
1104,345,2025-06-16T00:00:00,pending,294.96,unpaid,pending,"17 Sunset Blvd, San Diego, CA 92101",Fraud review
1105,604,2025-07-03T00:00:00,completed,390.03,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",Deliver to neighbor if absent
1106,,2025-06-13T00:00:00,completed,697.55,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Deliver to neighbor if absent
1107,333,2025-10-17T00:00:00,completed,140.8,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Gift
1108,296,2025-05-28T00:00:00,pending,654.1,unpaid,pending,"789 Pine Rd, Chicago, IL 60601",High priority
1109,432,2025-09-08T00:00:00,completed,756.09,paid,delivered,"77 Hill St, San Jose, CA 95101",Holiday promo
1110,188,2025-06-14T00:00:00,shipped,766.52,pending,shipped,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1111,293,2025-06-15T00:00:00,shipped,323.57,paid,delivered,"77 Hill St, San Jose, CA 95101",High priority
1112,99,2025-10-02T00:00:00,shipped,500.56,pending,delivered,"456 Oak Ave, Los Angeles, CA 90001",Gift
1113,669,2025-08-16T00:00:00,shipped,840.34,pending,shipped,"17 Sunset Blvd, San Diego, CA 92101",Fraud review
1114,337,2025-09-27T00:00:00,completed,489.44,paid,delivered,"77 Hill St, San Jose, CA 95101",
1115,224,2025-07-22T00:00:00,completed,495.96,paid,delivered,"123 Main St, New York, NY 10001",Holiday promo
1116,448,2025-07-29T00:00:00,completed,57.14,paid,delivered,"321 Maple St, Houston, TX 77001",Call before delivery
1117,5,2025-05-31T00:00:00,completed,308.0,paid,delivered,"88 River Rd, San Antonio, TX 78201",High priority
1118,78,2025-07-14T00:00:00,shipped,952.42,paid,shipped,"321 Maple St, Houston, TX 77001",Call before delivery
1119,328,2025-05-26T00:00:00,completed,797.4,paid,delivered,"77 Hill St, San Jose, CA 95101",Fraud review
1120,643,2025-09-04T00:00:00,shipped,810.83,pending,in_transit,"555 Cedar Ln, Phoenix, AZ 85001",Gift
1121,10,2025-10-02T00:00:00,completed,904.2,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Holiday promo
1122,379,2025-09-10T00:00:00,pending,79.32,unpaid,pending,"555 Cedar Ln, Phoenix, AZ 85001",High priority
1123,274,2025-08-27T00:00:00,completed,876.36,paid,delivered,"77 Hill St, San Jose, CA 95101",Fraud review
1124,653,2025-09-11T00:00:00,processing,111.48,failed,pending,"77 Hill St, San Jose, CA 95101",Gift
1125,384,2025-08-12T00:00:00,shipped,564.44,paid,shipped,"456 Oak Ave, Los Angeles, CA 90001",Call before delivery
1126,273,2025-08-25T00:00:00,completed,749.31,paid,delivered,"77 Hill St, San Jose, CA 95101",Fraud review
1127,699,2025-09-28T00:00:00,cancelled,267.53,refunded,cancelled,"17 Sunset Blvd, San Diego, CA 92101",Fraud review
1128,419,2025-10-30T00:00:00,completed,174.6,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Gift
1129,131,2025-06-23T00:00:00,completed,903.55,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Call before delivery
1130,131,2025-10-06T00:00:00,completed,813.12,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Holiday promo
1131,3,2025-06-15T00:00:00,cancelled,130.5,unpaid,cancelled,"17 Sunset Blvd, San Diego, CA 92101",Gift
1132,223,2025-06-22T00:00:00,cancelled,23.01,refunded,cancelled,"77 Hill St, San Jose, CA 95101",High priority
1133,663,2025-09-20T00:00:00,shipped,714.56,paid,delivered,"17 Sunset Blvd, San Diego, CA 92101",Leave at front desk
1134,506,2025-09-04T00:00:00,completed,38.25,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",High priority
1135,290,2025-11-01T00:00:00,cancelled,405.99,refunded,cancelled,"402 Lakeview Dr, Dallas, TX 75201",
1136,552,2025-05-26T00:00:00,completed,586.42,paid,delivered,"321 Maple St, Houston, TX 77001",Holiday promo | INTENTIONAL_TOTAL_MISMATCH
1137,318,2025-08-04T00:00:00,processing,680.84,failed,pending,"123 Main St, New York, NY 10001",Gift
1138,16,2025-08-26T00:00:00,processing,76.55,failed,pending,"123 Main St, New York, NY 10001",Deliver to neighbor if absent
1139,164,2025-05-27T00:00:00,shipped,465.95,pending,delivered,"88 River Rd, San Antonio, TX 78201",Deliver to neighbor if absent
1140,42,2025-07-24T00:00:00,completed,150.93,paid,delivered,"402 Lakeview Dr, Dallas, TX 75201",High priority
1141,311,2025-07-18T00:00:00,processing,938.59,paid,pending,"2500 Elm St, Philadelphia, PA 19103",Fraud review
1142,298,2025-06-08T00:00:00,completed,792.78,paid,delivered,"321 Maple St, Houston, TX 77001",
1143,463,2025-06-12T00:00:00,shipped,667.74,pending,delivered,"555 Cedar Ln, Phoenix, AZ 85001",Fraud review
1144,44,2025-07-05T00:00:00,shipped,35.98,paid,delivered,"2500 Elm St, Philadelphia, PA 19103",Deliver to neighbor if absent
1145,139,2025-07-18T00:00:00,completed,923.14,paid,delivered,"456 Oak Ave, Los Angeles, CA 90001",Deliver to neighbor if absent
1146,163,2025-08-26T00:00:00,completed,6.7,paid,delivered,"123 Main St, New York, NY 10001",Gift
1147,513,2025-11-02T00:00:00,completed,940.78,paid,delivered,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
1148,,2025-07-05T00:00:00,cancelled,838.9,unpaid,cancelled,"321 Maple St, Houston, TX 77001",Holiday promo
1149,366,2025-10-04T00:00:00,shipped,492.72,paid,in_transit,"456 Oak Ave, Los Angeles, CA 90001",Holiday promo
1150,698,2025-09-16T00:00:00,completed,476.37,paid,delivered,"789 Pine Rd, Chicago, IL 60601",Call before delivery
1151,149,2025-10-01T00:00:00,processing,176.79,failed,pending,"789 Pine Rd, Chicago, IL 60601",Gift
1152,56,2025-09-26T00:00:00,processing,134.57,pending,pending,"88 River Rd, San Antonio, TX 78201",Call before delivery
1153,52,2025-10-14T00:00:00,completed,243.3,paid,delivered,"77 Hill St, San Jose, CA 95101",High priority
1154,297,2025-07-03T00:00:00,completed,168.37,paid,delivered,"88 River Rd, San Antonio, TX 78201",Holiday promo
1155,41,2025-07-17T00:00:00,completed,925.22,paid,delivered,"77 Hill St, San Jose, CA 95101",Deliver to neighbor if absent
